date,title,body
2007-10-18,jigブラウザver7.6.5リリース,"jigブラウザの最新版を公開しました。最新バージョンは7.6.5となっております。 
DoCoMoの方はバージョンアップを、au、SoftBank、WILLCOMの方は再ダウンロードをお願いします。 
【DoCoMo 90Xi/703i/F702iD、au W11H/W11K/A5403CA/A5406CA/A5407CA/オープンアプリ対応端末、SoftBank、WILLCOM W-ZERO3】 
・カーソル設定にサイズ設定を追加(DoCoMo/SoftBankのVGA対応端末のみ)
・カーソル速度の設定方法を変更 
・URL・履歴の全削除時に確認ダイアログを表示するように修正
・画像のツールチップが画面からはみ出す不具合を修正
・CSS切替ショートカットが正常に動作しない不具合を修正(オープンアプリ対応端末のみ)"
2007-10-29,DoCoMo L704i不具合のお知らせ,現在、DoCoMo L704iをご利用中の一部のお客様において、jigブラウザを起動できない不具合が発生しております。こちらの不具合については、11/1(木)のバージョンアップで修正をさせて頂きます。ご迷惑をお掛けしておりまして申し訳ございませんが、修正までしばらくお待ち下さい。
2007-11-01,jigブラウザver7.6.6リリース,"jigブラウザの最新版を公開しました。最新バージョンは7.6.6となっております。 
DoCoMoの方はバージョンアップを、au、SoftBankの方は再ダウンロードをお願いします。 
【DoCoMo 90Xi/704i/703i/F702iD、au W11H/W11K/A5403CA/A5406CA/A5407CA、SoftBank】
・MENU項目のアイコンを拡大(DoCoMo/SoftBankのVGA対応端末のみ) 
・方向キーと決定キーが同時に押された場合、決定キー長押しメニューを開かないように修正
・文章ビュー使用時、進む/戻るで通常ビューに戻る不具合を修正
・一部のDoCoMo L704iにて起動しない不具合を修正"
2007-11-01,ソフトバンク公式版「jigブラウザ」リリース,"ソフトバンク公式版「jigブラウザ」は、ソフトバンクモバイル公式初となる携帯電話向けPCサイト閲覧アプリで、動画や音声を視聴することもできます。
ブラウジング中に見たい動画のサムネイルなどをクリックすると、「jigブラウザ」にセットされている動画視聴用プレイヤーが起動してストリーミング再生を開始するため、手間や時間をかけることなくスムーズに動画を楽しむことができます。試聴可能な動画・音声ファイルは、FLV/WMV/WMA形式のファイルとなっています。（一部制限あり）
※jigブラウザ公式版サイト（URL：http://bs.jig.jp/）へは、アドレスを直接入力していただくか、Yahoo!ケータイ→メニューリスト→フルブラウザ→「jigブラウザ」からアクセスしてください。"
2007-11-02,サーバ障害のお知らせ,"お客様番号の末尾が1008のお客様へ。11/2(金)0:11～2:34の間、ハードウェア障害によりご利用いただけない状況となっておりました。大変申し訳ありません。 
現在は復旧し正常にご利用いただけます。この度はご迷惑をおかけし誠に申し訳ありませんでした。"
2007-11-06,サーバ側の修正,"サーバ側の変更を行いました。アプリのバージョンアップは不要です。 
修正点は以下になります。 
・mailtoリンクでメール送信画面の表示が崩れる不具合を修正

【CSSレイアウト:有効】 
・画像投稿掲示版へGIF形式の画像をアップする場合にファイル形式がJPEGになる不具合を修正
・区切り線(hrタグ)の表示方法を修正"
2007-11-12,ソフトバンク公式版jigブラウザver8.0.1リリース,"ソフトバンク公式版jigブラウザの最新版を公開しました。最新バージョンは8.0.1となっております。公式版をご利用の方は再ダウンロードをお願いします。 
【SoftBank】
・一部動画を最後まで再生できない不具合を修正
・お気に入りで「一つ上へ」を選ぶとフリーズする不具合を修正

◇サーバ側 
・動画の連続再生時間を7分から10分に延長(有料登録ユーザーのみ)"
2007-11-13,サーバ障害のお知らせ,"お客様番号の末尾が2071のお客様へ。11/13(火)19:35～20:32の間、ハードウェア障害によりご利用いただけない状況となっておりました。大変申し訳ありません。 
現在は復旧し正常にご利用いただけます。この度はご迷惑をおかけし誠に申し訳ありませんでした。"
2007-11-16,Edy決済サービス不具合および復旧のお知らせ,11/16(金)5:00頃～9:40、Edy決済サービスに不具合により、Edy決済が行えない状態となっておりました。現在は復旧し正常にご利用いただけます。この度はご迷惑をお掛けし、誠に申し訳ありませんでした。
2007-11-22,jigブラウザver7.6.8リリース,"jigブラウザの最新版を公開しました。最新バージョンは7.6.8となっております。 
DoCoMoの方はバージョンアップをお願いします。 
【DoCoMo 90Xi/704i/703i/F702iD】 
・P904i/P903iでjigletを起動できない不具合を修正
・P904i/P903iをjigお店サーチGPSの対応機種から除外"
2007-11-22,jigお店サーチGPSリリース,"この度、jigletでGPS情報を取得する方法を開発し、その機能を利用したjigお店サーチGPSの提供を開始致しました。
jigお店サーチGPSとは、入力したキーワード（例：居酒屋、カフェなど）とGPS測位の結果から、ユーザの位置情報に合わせて周辺で該当する店舗を検索することができるjigletです。またGPS情報の取得方法を公開することで、jigletの一般開発者はGPSを利用したjigletを開発することが可能になります。
※詳細およびダウンロードは、jigブラウザもしくはパソコンからこちらへアクセスしてください。
※対応機種は、DoCoMo D903i/F903i/SH903i/SO903i/D904i/F904i/SH904iとなります。
※jigブラウザver7.6.7以上でお使いください。"
2007-11-22,jigブラウザver7.6.7リリース,"jigブラウザの最新版を公開しました。最新バージョンは7.6.7となっております。 
DoCoMoの方はバージョンアップを、au、SoftBankの方は再ダウンロードをお願いします。
【DoCoMo 90Xi/704i/703i/F702iD、au W11H/W11K/A5403CA/A5406CA/A5407CA、SoftBank】
・SoftBank 920SH用横画面専用版をリリース
・jigletにGPS機能を追加(DoCoMo 904i/903iの一部のみ)
・「タスク表示設定」がメニューにない不具合を修正(メガiアプリのみ)
・「90度回転」利用後に待受けへ戻った場合、方向キーとスクロール方向が一致しない不具合を修正
・お気に入りの一番上で「一つ上へ」を選択したときにエラーが発生する不具合を修正"
